"drug_id";"drug_id_EKP";"direct";"Disease.or.Syndrome";"Pathologic.Function";"Finding";"Cell";"Cell.Component";"Organism.Function";"Body.Part..Organ..or.Organ.Component";"Sign.or.Symptom";"Mental.or.Behavioral.Dysfunction";"Chemical.Viewed.Structurally";"Organic.Chemical";"Pharmacologic.Substance";"Neuroreactive.Substance.or.Biogenic.Amine";"Gene.or.Genome";"Cell.Function";"Amino.Acid..Peptide..or.Protein";"Lipid";"Biologically.Active.Substance";"Receptor";"Inorganic.Chemical";"Hormone";"Patient.or.Disabled.Group";"Age.Group";"Human";"Population.Group";"Chemical.Viewed.Functionally";"Therapeutic.or.Preventive.Procedure";"Animal";"Mammal";"Professional.or.Occupational.Group";"Body.Substance";"Steroid";"Mental.Process";"Species";"Group";"Health.Care.Activity";"Laboratory.Procedure";"Diagnostic.Procedure";"Occupational.Activity";"Molecular.Function";"Genetic.Function";"Organism.Attribute";"Organ.or.Tissue.Function";"Antibiotic";"Enzyme";"Nucleic.Acid..Nucleoside..or.Nucleotide";"Immunologic.Factor";"Indicator..Reagent..or.Diagnostic.Aid";"Cell.or.Molecular.Dysfunction";"Physiologic.Function";"Injury.or.Poisoning";"Qualitative.Concept";"Laboratory.or.Test.Result";"Medical.Device";"Biologic.Function";"Congenital.Abnormality";"Neoplastic.Process";"Vitamin";"Nucleotide.Sequence";"Body.System";"Tissue";"Acquired.Abnormality";"Natural.Phenomenon.or.Process";"Activity";"Carbohydrate";"Anatomical.Abnormality";"Hazardous.or.Poisonous.Substance";"Functional.Concept";"Experimental.Model.of.Disease";"Element..Ion..or.Isotope";"Clinical.Attribute";"Bacterium";"Family.Group";"Plant";"Organism";"Fungus";"Food";"Individual.Behavior";"Eicosanoid";"Biomedical.or.Dental.Material";"Clinical.Drug";"Substance";"Temporal.Concept";"Chemical";"Organophosphorus.Compound";"Quantitative.Concept";"Research.Activity";"Manufactured.Object";"Molecular.Biology.Research.Technique";"Phenomenon.or.Process";"Body.Location.or.Region";"Embryonic.Structure";"Environmental.Effect.of.Humans";"Virus";"Idea.or.Concept";"Research.Device";"Molecular.Sequence";"Eukaryote";"Intellectual.Product";"Vertebrate";"Archaeon";"Fish";"Human.caused.Phenomenon.or.Process";"Social.Behavior";"Spatial.Concept";"Daily.or.Recreational.Activity";"Fully.Formed.Anatomical.Structure";"Classification";"Bird";"Body.Space.or.Junction";"Amphibian";"Educational.Activity";"Biomedical.Occupation.or.Discipline";"Reptile";"Anatomical.Structure";"Occupation.or.Discipline";"Amino.Acid.Sequence";"Disorders";"Anatomy";"Physiology";"Chemicals...Drugs";"Genes...Molecular.Sequences";"Living.Beings";"Procedures";"Activities...Behaviors";"Concepts...Ideas";"Phenomena";"Devices";"Objects";"Occupations";"disease_id";"disease_id_EKP";"Status"
"DB01332";"2122883";"FALSE";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;"C0343402";"4620975";"Approved"
"DB01332";"2122883";"TRUE";18;1;8;0;0;1;2;2;0;37;35;5;0;0;0;2;0;0;0;0;0;5;5;0;1;1;7;0;3;0;0;0;0;3;1;0;0;0;0;0;0;0;0;40;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;4;0;0;0;0;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;3;1;47;0;20;7;0;0;0;0;0;0;"C0149725";"4961543";"Approved"
"DB01332";"2122883";"FALSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;"C0729524";"3799657";"Approved"
"DB01332";"2122883";"FALSE";11;1;10;1;0;0;1;3;0;3;1;3;0;0;0;2;0;0;0;0;0;2;4;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;6;0;10;1;0;0;0;0;0;0;"C0014347";"1056413";"Approved"
"DB01332";"2122883";"FALSE";6;0;2;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;1;4;0;1;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;5;0;9;1;0;0;0;0;0;0;"C0154639";"4954549";"Approved"
"DB01332";"2122883";"TRUE";16;2;12;1;2;1;4;2;1;32;33;9;0;1;0;1;0;1;0;0;0;1;4;0;1;1;7;0;2;1;1;0;0;1;1;0;0;0;0;0;1;0;0;31;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;9;2;43;1;14;7;0;0;0;0;0;0;"C0018081";"575735";"Approved"
"DB01332";"2122883";"TRUE";14;1;3;1;0;0;1;0;0;20;17;5;0;0;0;2;0;0;0;0;0;5;5;0;1;1;7;1;3;0;0;0;0;2;0;0;0;0;0;1;0;0;0;21;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2;1;28;0;19;7;0;0;0;0;0;0;"C1112209";"438567";"Approved"
"DB01332";"2122883";"FALSE";2;0;0;0;0;0;1;0;0;5;5;1;0;0;0;0;0;0;0;0;0;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;5;0;7;0;0;0;0;0;0;0;"C0276026";"3682446";"Approved"
"DB01332";"2122883";"FALSE";6;0;1;2;0;0;0;0;0;10;7;4;0;0;0;1;0;0;0;0;0;2;2;0;1;1;3;2;5;0;1;0;0;2;1;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;13;0;14;3;0;0;0;0;0;0;"C0341503";"4619200";"Approved"
"DB01332";"2122883";"FALSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;"C0276064";"4640455";"Approved"
"DB01332";"2122883";"FALSE";4;0;2;0;0;0;1;1;0;3;0;1;0;0;0;0;0;0;0;0;0;2;4;0;1;0;1;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;4;0;14;1;0;0;0;0;0;0;"C0276088";"3694005";"Approved"
"DB01333";"3696985";"FALSE";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"C2242472";"6130396";"Approved"
"DB01333";"3696985";"TRUE";23;2;12;1;2;1;4;1;0;34;40;15;0;0;0;6;1;7;0;3;0;2;5;0;0;1;8;1;4;1;2;0;0;1;0;0;0;0;0;0;0;0;1;41;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;10;2;61;0;15;8;0;0;0;0;0;0;"C0042029";"357283";"Approved"
"DB01333";"3696985";"FALSE";1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;7;0;0;0;0;0;0;0;"C0276026";"3682446";"Approved"
"DB01333";"3696985";"FALSE";10;3;5;1;2;1;2;1;0;20;15;9;0;0;0;2;0;2;0;1;0;2;5;0;0;1;6;1;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;1;25;0;14;6;0;0;0;0;0;0;"C0041912";"1267790";"Approved"
"DB01333";"3696985";"FALSE";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"C0178299";"3678281";"Approved"
"DB01333";"3696985";"FALSE";2;0;0;0;0;0;1;0;0;2;1;3;0;0;0;1;0;0;0;0;0;1;2;0;0;0;2;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;4;0;6;2;0;0;0;0;0;0;"C0577708";"3697267";"Approved"
"DB01333";"3696985";"FALSE";2;0;0;0;0;0;0;0;0;8;6;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;8;0;4;1;0;0;0;0;0;0;"C0554628";"3340349";"Approved"
"DB01333";"3696985";"FALSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"C0343402";"4620975";"Approved"
"DB01333";"3696985";"FALSE";2;0;0;0;0;0;0;0;0;8;8;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;9;0;5;1;0;0;0;0;0;0;"C0275804";"4640395";"Approved"
"DB01333";"3696985";"FALSE";11;0;6;1;1;1;1;1;0;5;1;4;0;0;0;0;0;1;0;0;0;2;3;0;0;1;6;1;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;1;7;0;11;6;0;0;0;0;0;0;"C0033581";"500131";"Approved"
"DB01333";"3696985";"FALSE";5;0;2;0;0;0;1;0;0;7;4;2;0;0;0;2;0;0;0;0;0;1;5;0;0;0;5;1;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;10;0;12;5;0;0;0;0;0;0;"C0157749";"3676508";"Approved"
"DB01333";"3696985";"FALSE";14;2;6;0;0;1;0;0;0;13;13;3;0;0;0;0;0;0;0;0;0;2;4;0;0;1;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;1;17;0;10;5;0;0;0;0;0;0;"C0040425";"426170";"Approved"
"DB01333";"3696985";"FALSE";8;0;4;0;1;0;0;0;0;6;4;0;0;0;0;1;0;0;0;0;0;1;5;0;0;1;3;0;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;9;0;9;3;0;0;0;0;0;0;"C0032308";"2135008";"Approved"
"DB01333";"3696985";"FALSE";12;2;7;0;0;1;1;0;0;14;13;4;0;0;0;1;0;2;0;1;0;2;4;0;0;1;4;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;1;20;0;11;4;0;0;0;0;0;0;"C0031350";"433681";"Approved"
"DB01333";"3696985";"FALSE";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;"C0729586";"3879988";"Approved"
"DB01333";"3696985";"TRUE";33;4;13;1;4;1;5;1;0;41;28;20;0;1;1;7;1;12;0;3;0;2;5;0;0;1;8;1;4;1;4;0;0;1;0;0;0;0;0;0;0;0;1;27;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;2;0;1;0;0;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;14;3;55;1;16;8;0;0;0;0;0;0;"C0032285";"671934";"Approved"
"DB01333";"3696985";"FALSE";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;"C0577709";"3894610";"Approved"
"DB01333";"3696985";"TRUE";12;1;6;0;0;1;1;0;0;21;18;5;0;0;0;1;0;1;0;1;0;2;5;0;0;1;6;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;1;27;0;11;6;0;0;0;0;0;0;"C0149725";"4961543";"Approved"
"DB01333";"3696985";"FALSE";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"C0520775";"3257571";"Approved"
"DB01333";"3696985";"FALSE";13;1;6;1;2;1;1;0;0;20;17;6;0;0;0;0;1;2;0;1;0;2;5;0;0;1;6;1;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;1;26;0;15;6;0;0;0;0;0;0;"C0271429";"4654372";"Approved"
"DB01340";"319619";"TRUE";36;25;55;2;0;1;12;7;1;46;70;88;6;12;2;37;3;24;4;1;5;1;0;1;4;0;6;1;13;1;2;3;0;1;1;5;0;4;0;4;1;2;18;4;5;1;4;1;1;4;1;1;0;0;0;1;0;1;0;0;2;1;0;2;2;1;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;18;34;127;12;22;14;2;2;0;0;0;0;"C0020538";"2066621";"Approved"
"DB01344";"2632841";"TRUE";0;1;2;0;0;0;0;0;0;6;2;4;0;0;0;0;0;1;0;2;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;7;0;3;1;0;1;0;0;0;0;"C0020461";"333394";"Approved"
"DB01348";"1125734";"TRUE";14;5;19;0;0;1;2;9;0;9;15;25;2;2;0;9;1;3;0;0;1;2;0;0;3;0;3;1;4;1;1;0;0;1;0;1;1;2;0;3;0;0;2;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;3;9;32;2;11;7;0;0;0;0;0;0;"C0020538";"2066621";"Approved"
"DB01349";"2572091";"FALSE";1;0;1;0;0;1;0;0;0;2;1;2;0;3;0;2;0;2;1;0;1;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;4;3;2;2;0;0;0;0;0;0;"C0020538";"2066621";"Approved"
"DB01351";"3788669";"TRUE";17;8;34;2;3;0;6;14;8;40;40;46;3;13;1;7;1;4;0;2;0;3;4;1;3;0;9;2;7;1;2;1;0;1;1;2;1;6;0;0;0;1;0;0;4;0;1;0;0;3;5;0;0;0;0;2;1;1;0;0;6;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;16;4;57;13;24;17;0;1;0;0;0;0;"C0014544";"1222921";"Approved"
"DB01351";"3788669";"TRUE";5;1;12;0;0;0;2;5;4;18;21;24;1;0;0;2;0;1;0;0;0;3;3;1;3;0;6;0;0;1;0;0;0;0;1;2;0;2;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;1;27;0;13;9;0;0;0;0;0;0;"C0917801";"1140370";"Approved"
"DB01351";"3788669";"FALSE";9;5;28;2;3;0;3;10;4;27;24;27;3;8;1;3;1;3;0;1;0;2;4;1;3;0;7;2;6;0;0;0;0;1;1;2;0;5;0;0;0;0;0;0;1;0;1;0;0;1;4;0;0;0;0;2;1;0;0;0;3;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;9;1;34;8;21;13;0;1;0;0;0;0;"C0038220";"129835";"Approved"
"DB01352";"976973";"FALSE";0;0;0;0;0;0;0;0;0;3;2;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;"C0917801";"1140370";"Approved"
"DB01353";"8738";"TRUE";0;0;0;0;0;0;0;0;0;4;2;7;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0;0;"C0917801";"1140370";"Approved"
"DB01356";"409113";"TRUE";100;20;87;9;3;8;17;13;96;188;169;251;18;116;16;148;13;87;23;13;22;12;10;2;22;3;33;2;6;12;0;22;1;2;2;1;10;6;0;7;6;2;11;3;43;11;16;4;5;7;11;2;0;2;1;7;5;15;1;0;5;0;2;1;7;2;8;0;0;18;0;0;5;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261;32;51;445;117;74;49;1;4;3;2;0;0;"C0005586";"2008553";"Approved"
"DB01356";"409113";"FALSE";0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"C0338873";"4643868";"Approved"
